file,label,cell,source,speaker_id,duration_s
accents\real\en_foreign\cv_en_000089.wav,real,en_foreign,common_voice_17_0,2f01ce38fb3ac6b52823bafd014c82bb82c303a837db269cca86bef9ce0e1f74cfc3a8676861fd21577c39df2932923a057c8bd6e812cba7d852ee65d6665e26,5.796
accents\real\en_foreign\cv_en_000090.wav,real,en_foreign,common_voice_17_0,e41e9898f548549318f268f4966ad9ecc71b6e436bd95b008133f679e3679b2f7a853f6b4a4fcd0072bc7853caffbf4e2edb193c12f96568c70c2147888f670b,3.624
accents\real\en_foreign\cv_en_000091.wav,real,en_foreign,common_voice_17_0,5fd10376861491e9cd86cab84728b5a1d5f4b1be8cbbdc3762757f76a9effe2ca4bec96105afe762803d859707aa1efe10b7bf62e3b26012722c210c0054cc47,5.448
accents\real\en_foreign\cv_en_000092.wav,real,en_foreign,common_voice_17_0,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,3.528
accents\real\en_foreign\cv_en_000093.wav,real,en_foreign,common_voice_17_0,c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,8.016
accents\real\en_native\cv_en_000094.wav,real,en_native,common_voice_17_0,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,6.192
accents\real\en_foreign\cv_en_000095.wav,real,en_foreign,common_voice_17_0,d87ff9e37be2682012eff469500e83fbeaa670b8c70a5c7f8583473602f77c582937a787fd51528e6a3ffee0bc0a9d78ff7ea58cca09b805dc4dd29113b417ba,6.024
accents\real\en_foreign\cv_en_000096.wav,real,en_foreign,common_voice_17_0,cd1c723c6a46d6ef07b5f482ffa3373a329e25e2cbdcb3265d922c2870961f16e1460a87f7eafc046c5a45c3d28599c6c06022575e7dc32b89a5f3c45aa8b165,8.232
accents\real\en_native\cv_en_000097.wav,real,en_native,common_voice_17_0,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,6.240
accents\real\en_foreign\cv_en_000098.wav,real,en_foreign,common_voice_17_0,b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910,5.868
accents\real\en_foreign\cv_en_000099.wav,real,en_foreign,common_voice_17_0,4e74ac7c2930156f177b5d64962ed69be75e633157fba677ed77846c3a6276535abe783711cc9e7533b5098679bcb7e5a3336d7120ae46d11b00a9ce593b0504,7.056
accents\real\en_native\cv_en_000100.wav,real,en_native,common_voice_17_0,5c9324e99069614127fc466753507641334af45ae541b7bce451bebfba3411b1a3d410f82278c9993c4a68e1a64ffffd0e9fb121e4ecb3de35a77d65eba951a4,2.232
accents\real\en_native\cv_en_000101.wav,real,en_native,common_voice_17_0,16407ab9e237bd10bf45338224524ebc08d8748b00256d2b2f58b738cf237296062fc8554a0a63e83d9f34c3ef22004134cffa980958f4fb1f375a565ab77796,4.896
accents\real\en_native\cv_en_000102.wav,real,en_native,common_voice_17_0,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,3.312
accents\real\en_foreign\cv_en_000103.wav,real,en_foreign,common_voice_17_0,51e2699a9ed9a5f53cb458a4799b6633280204e8ffc4cd2fea538600c7267e6434e98c5262c3099de5f7b34da1c4077d19171bfac3c8bfeace30e8866353d6e8,5.040
accents\real\en_native\cv_en_000104.wav,real,en_native,common_voice_17_0,9daa273b836acab839fce39a5e4c4b551b1e7d0139832a4d4c1a817a6fa3144e30ed9db5364d4cfed5b7aca825458f11187411a4d18685df233f5f8e3bda1826,6.072
accents\real\en_foreign\cv_en_000105.wav,real,en_foreign,common_voice_17_0,0e9c8073e337df1c27e448682b768b029377cfcae0a8c261a76f6f261ed5fd9ef7f320147d4564d7af5fcd02b32e3a4b2ccd959e35f07fa57784406f2b0b7f88,4.176
accents\real\en_native\cv_en_000106.wav,real,en_native,common_voice_17_0,d1c6d302d4af7caaf9aa737b16c7e04e749f63ed80ec202cfa4de06a1a42b990f3df3e362ac0fec76312eae93f0b526e60d127d6d6081f422ffe9468638036fc,3.672
accents\real\en_foreign\cv_en_000107.wav,real,en_foreign,common_voice_17_0,493ebbbb9c7e3b6d3f0ae40c703b3e9469fc09b16b4f4da3a3e61e6203aa4066f02a3eab9e3af48743ebcaa9b272a76252fababd6b9a788bdb1e50ff29d560f6,4.248
accents\real\en_foreign\cv_en_000108.wav,real,en_foreign,common_voice_17_0,12b67bfec1a44e770b3c512bc90f15bc96336b03815d41060111e968132dd1480a8e1840e6cf5639baabccbe777c70aada116444f84ca759b38e3e56a25ebaad,3.816
accents\real\en_native\cv_en_000109.wav,real,en_native,common_voice_17_0,1eff4631dc269207618994527c66eb15c32fe75cdd16f377e1d46d17ffc037100b75d92cd77f84caa6ebee2c8542164edcaa42c3ac4a4548208a6ed93eeb1a66,4.392
accents\real\en_foreign\cv_en_000110.wav,real,en_foreign,common_voice_17_0,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,9.600
accents\real\en_native\cv_en_000111.wav,real,en_native,common_voice_17_0,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,8.904
accents\real\en_foreign\cv_en_000112.wav,real,en_foreign,common_voice_17_0,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,6.588
accents\real\en_foreign\cv_en_000113.wav,real,en_foreign,common_voice_17_0,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,4.140
accents\real\en_native\cv_en_000114.wav,real,en_native,common_voice_17_0,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,3.672
accents\real\en_native\cv_en_000115.wav,real,en_native,common_voice_17_0,c8b7ad15b77f6d7204614ab961aa796921dd0ae6a96bae0c1eb9caf002a144f4ac1f09668be8633500913ecdd51c9d6ee4aa8d43acc2689ce695d3635b8012ff,8.424
accents\real\en_foreign\cv_en_000116.wav,real,en_foreign,common_voice_17_0,64b9623abc2396d296ea4a014a54d7eb8ab53b36957d346fa2785f7400443f55816b226ad1ed09ad13379588b5082312f78e1ed167207d960c4eb51ab6491ebb,3.192
accents\real\en_foreign\cv_en_000117.wav,real,en_foreign,common_voice_17_0,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,3.888
accents\real\en_foreign\cv_en_000118.wav,real,en_foreign,common_voice_17_0,ed6394edfaff8ea435b23e5b8b3c1ec7e36500e30d55ff3e9d170e8420c58bd578311d8448094517113e85fb893b77dbe50677588950e72dfc6ac8c31180e877,6.000
accents\real\en_native\cv_en_000119.wav,real,en_native,common_voice_17_0,c4215a63594a310a1f1003e4cc4a990ad4c7475e8cb46582a77860e27dc59993062e0d817ccd56b5eea9c8f436b1ab5140e7b4a616264571c5836dfd87080ca9,5.256
accents\real\en_foreign\cv_en_000120.wav,real,en_foreign,common_voice_17_0,6e07ad4150cfb5ab926a4d70c0b2305dd926f8c6708056a8debfe9d443dfa9f4355ff3bba79e9d7d501df8549a140d1d3b395302033f1ad38859fd95feede3a2,9.984
accents\real\en_foreign\cv_en_000121.wav,real,en_foreign,common_voice_17_0,9ee97da3a943ce76bcefbaefcac09ec63873ce29ed0cea015427ff57370eaf0a1b00ec69b1df989264db05646e941a9b5976b94356a1e12163d82d9caefa4266,6.264
accents\real\en_native\cv_en_000122.wav,real,en_native,common_voice_17_0,ca39e8ed65144dbe388d6a946c646b8e78802ec659d141c4c7367ce53a98512e1a5ff7dee3445f484ce6e81dc188c4bdf180af149d5f6763a7805c030027206f,5.304
accents\real\en_foreign\cv_en_000123.wav,real,en_foreign,common_voice_17_0,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,5.148
accents\real\en_native\cv_en_000124.wav,real,en_native,common_voice_17_0,50defefa0aac8287e21d9316f073029371516790fe0af3ae00f7d07bff888fdb7131a9235a29de809bb67da2ede8ffcef4e4af45eaa5aa235b986805a38e1cf3,3.348
accents\real\en_native\cv_en_000125.wav,real,en_native,common_voice_17_0,cbed5aaf2db9cde3f7511eab1ed8760e43c09a33e16571cd75118c88594ad5bcf3342b357a0f3cb69ccde803bcbca8e943f51ecfc3df9673647017d530a9f92c,6.096
accents\real\en_native\cv_en_000126.wav,real,en_native,common_voice_17_0,a988c985e7201760f21b268d0d4eef04946b0ccb58a8a498e2fefb488f00dee0b2939cc9053ab53b6f5a29f760fd45cc19ad74a74336e2d07bbab4cd81bcb4c6,5.040
accents\real\en_native\cv_en_000127.wav,real,en_native,common_voice_17_0,243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,2.904
accents\real\en_foreign\cv_en_000128.wav,real,en_foreign,common_voice_17_0,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,7.776
accents\real\en_foreign\cv_en_000129.wav,real,en_foreign,common_voice_17_0,f811c0160755894dd9a1f2bf8c365928338fa0b936a2d4c8432b023604926dcbf6b50316fcd40f331a5f1f872de75b57af9087a159bcf1bdaadb1ddaeb84823d,4.200
accents\real\en_foreign\cv_en_000130.wav,real,en_foreign,common_voice_17_0,1fc06ae2858fe60314b607d8728ce36d5dcd8f22f6f13b106b6c4a346da6e0d00fa406883a1bfa9a0973fa46de07b02b471559048f76b07fd708d71dbac8907c,5.616
accents\real\en_native\cv_en_000131.wav,real,en_native,common_voice_17_0,6403b6699e25e61478215eea5120eae264dbd9ed41b38e115c6265985a7fae420358e20d4c0336b959e7dd788de9ab4d04c8e82eca6518f8ab98e94932eb1ee3,3.384
accents\real\en_foreign\cv_en_000132.wav,real,en_foreign,common_voice_17_0,8320c720c92249bf371714e3bcbb294c9cef67d30699a0bbb9db687d3d2935cd62c59f5c6eeaacb4aacc2571c2514281c7595e426c92ce62c90f9d1d8ac32175,4.968
accents\real\en_native\cv_en_000133.wav,real,en_native,common_voice_17_0,2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38,3.504
accents\real\en_foreign\cv_en_000134.wav,real,en_foreign,common_voice_17_0,eeb001abc2922936dd6d3ba7684e71d09048351bcb2739c5c8da3c9bdd00ea1d6dc801815de929b33a20b0b2c7d5860f7ad34906e1091d6a9e1a284b1cd1f877,6.168
accents\real\en_native\cv_en_000135.wav,real,en_native,common_voice_17_0,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,3.456
accents\real\en_foreign\cv_en_000136.wav,real,en_foreign,common_voice_17_0,35b29b5e354e0b6e1541e9993b94a756bce886e663c0ac7cca110d5e75fe956718cd29a2145ddcc742f03bc8357f90b78c797e1fa014d80f6de25ff130b683fd,4.140
accents\real\en_foreign\cv_en_000137.wav,real,en_foreign,common_voice_17_0,8cd7cf63e68f03da5ab5806d26e8883c0bf73603abd803068f29b25aacdd018634507e138f525323c4d1a230a8676c95fda403ec47e11c5862a5f6c311c3ac4c,4.428
accents\real\en_foreign\cv_en_000138.wav,real,en_foreign,common_voice_17_0,13d883887135cd255da515e128469ec568e336891f1b48f7839d29debaa059d46cafa767addc9c22ba21d3333f04a067b4e78b5f3bb98178e6908717150281b3,3.924
accents\real\en_foreign\cv_en_000139.wav,real,en_foreign,common_voice_17_0,6878a458b021acb2019f85d19a4cb311c9cc0101e798154629b959871bdf82d4448102d1f50854a979d8f8e16a233575f99ab0f4fe78b500e24166fc22405508,2.640
accents\real\en_foreign\cv_en_000140.wav,real,en_foreign,common_voice_17_0,8d0a6af00251fed0765ac4e1c38eedd96cceaf8f86c4caa1c86ea8766ac4dbdb216203a66ba738c87310981edf87041aa09e16b273edb64e58cb6083a3cadaaa,7.464
accents\real\en_foreign\cv_en_000141.wav,real,en_foreign,common_voice_17_0,d060afd1692d8e36091a21f19ab0f89cd655c78497cdbf6560c24a4526c0f103beba6515d574b76b2b2d86d8567f3cab83db720c68f7b68950a80982de56b947,2.064
accents\real\en_native\cv_en_000142.wav,real,en_native,common_voice_17_0,ee98b41342dc957ab16343fee9bc9058942123e43c159a8f8d8b5f9e97c6fd34dad5754c6bbc04b43e5a45ba9d318bcc4766c3ca489f320ca4dadc9f0424897f,5.424
accents\real\en_foreign\cv_en_000143.wav,real,en_foreign,common_voice_17_0,3c14040daa5e26a8d12ca58efebd1533383a0e175c238a8002d9eb3e47f99a4db6c301698932df61fd82ae92852bf7237b7ac027164bdece69dc8367b18f10b7,3.996
accents\real\en_native\cv_en_000144.wav,real,en_native,common_voice_17_0,0bf85b92b261f4cc142cb66d09428a83e48d2e48cda338298baabe0c8908352344586cf2e68ea5a1e7e030ee473fc5232efbc41d2727b56ca2cf248eb4f9f165,2.088
accents\real\en_native\cv_en_000145.wav,real,en_native,common_voice_17_0,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f,9.324
accents\real\en_native\cv_en_000146.wav,real,en_native,common_voice_17_0,bc3d56e1422a1386efa4bec6f9a6f021b6b09ccb2af8b154f249a2ad4b69ccc8923c40f626c6903a01672b5fdaec936804c32ce70ca1e43eb125071068197f88,4.416
accents\real\en_native\cv_en_000147.wav,real,en_native,common_voice_17_0,dae38384f7f9040151f6d56b7ac3ddc7e57d150213b974309039bc125c540912a994132623a992d894ad25c812aa97a79f45c2225c5257205ce61f5d833cbd5a,3.096
accents\real\en_foreign\cv_en_000148.wav,real,en_foreign,common_voice_17_0,a008c2bbab02a3b00e5d284f1750dcda96802a8b7ddd5946fd672caae31ab48bf586944a29c675b7c44aaa14fc3b9bb3f4820c177cc7db550f9acf1b524e9bca,5.712
accents\real\en_foreign\cv_en_000149.wav,real,en_foreign,common_voice_17_0,593038b627d4b5dbe5211dd8a299347c09433f6b0eb249092a176cf301518638bca743cbf6bc03a72b919616348519c57afadae021e5b7048aa937f72cfb3114,4.656
accents\real\en_foreign\cv_en_000150.wav,real,en_foreign,common_voice_17_0,3447120ac93b7c7788687c259b7f55058804e4982c36174a9a0af762495a6c2310915d2b10562a1f75255d5b0a18eefb304ef7b042006d96d83158f22d238de8,7.308
accents\real\en_foreign\cv_en_000151.wav,real,en_foreign,common_voice_17_0,93a5d68bb49a2aa81688b59d1db28f6fc04297bae84ea9a09f032ce4c629ede4ef32debb884a5afe6f4e544ce5846c18e62edd17ca1f63821ee5b218def88512,2.760
accents\real\en_foreign\cv_en_000152.wav,real,en_foreign,common_voice_17_0,0f13e656cd810df45ee0f860fe46411f9120c44d3fb10b621cbfae6e7a2d4ce949d0337b90b94a0ab61fddbdc44824b86815a81e118765affb1111106dca6460,3.348
accents\real\en_native\cv_en_000153.wav,real,en_native,common_voice_17_0,f7a684bb17c6541d942ce9a9cff0bd21cd3e202e80bb4e567c8e6ee4f784c479bac929e8c8642c90f1dd731c55c38cdf2db82a3650c9872eadfc8985c899b10d,4.224
accents\real\en_foreign\cv_en_000154.wav,real,en_foreign,common_voice_17_0,b9e4f4e5255d1446d3adedde78abe413dd9fe964f898dede79ca435b5567f73479a681a63102923004668d06af845e24dbd14a2f6ac57e0503c9c15ccf15a5ed,3.240
accents\real\en_foreign\cv_en_000155.wav,real,en_foreign,common_voice_17_0,a1cb939e97ca6abee8f1e2f721c74f40ee5b804997ac870612343409471687061b069a5848f49cdd60c1aa6027ee69f2674ca64028773969e690a1e0cf895dad,3.420
accents\real\en_native\cv_en_000156.wav,real,en_native,common_voice_17_0,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,4.992
accents\real\en_foreign\cv_en_000157.wav,real,en_foreign,common_voice_17_0,ac033bcb388b843d9826ed30f7b6bcbce5f9e8202097f796c10aff8c58d5e766bbb828804ce3d725b5354221db9b376d486fc0248be1e565d70f6a9bf77701de,7.488
accents\real\en_native\cv_en_000158.wav,real,en_native,common_voice_17_0,fe12ec033cc38c767644d14f4346aa5ca09c4871fc6d364f62ab184488e6af63c6161cbd8b43c9d0721be9d9b67235f885cba3329848bff30b8708dd8aed6874,5.040
accents\real\en_foreign\cv_en_000159.wav,real,en_foreign,common_voice_17_0,281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a,2.208
accents\real\en_foreign\cv_en_000160.wav,real,en_foreign,common_voice_17_0,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,8.568
accents\real\en_foreign\cv_en_000161.wav,real,en_foreign,common_voice_17_0,16f9e5fead0a69ecbfe1e2eb94fe8da2b74d6c6e3216ea417badbee411b657da02830382a8b7fac875086573818938783658e5e38110051e6fbea0e6b3196dd9,4.968
accents\real\en_native\cv_en_000162.wav,real,en_native,common_voice_17_0,b059423a0ee814776005921dca70555367334688184ffd443755d64c0cd7b75eb736eae9d4046479993c0e7a6849a9c7dcbafdf51372a6a6ddcf314ed2f4e235,5.784
accents\real\en_native\cv_en_000163.wav,real,en_native,common_voice_17_0,82f06e82477cf1a991584b9406a52c4b768b4c082b4526d595e225d6990da57bcd82115c85b7e4ee9489ebcec5bc35470d4006212e2999ce1cc64fa5191dfd98,4.704
accents\real\en_foreign\cv_en_000164.wav,real,en_foreign,common_voice_17_0,118c1bca8e21f3c8ca68e2ed91b6bacdad7b500438fd2fe9ae00364ba38e2c23f8caf6e5845641c09eea4debc9a36d7700a2cca4b596820e361706cf28286431,3.276
accents\real\en_foreign\cv_en_000165.wav,real,en_foreign,common_voice_17_0,9bb3c60e18af2bc844c913e10c7f6aa3a8de3eabd3b4b9a946e251a73973bfa38cb1db3eba718e15e2b429952a2c5cd2ba951f1a9e866893525f4181f27563fb,5.376
accents\real\en_foreign\cv_en_000166.wav,real,en_foreign,common_voice_17_0,84271abc9556668c6770ebf63aafc60b535300258e0591e8785cfe8d5b00b818e5e338a34c19618af8102b87aadaaa437f3b3855f40a7fdf0ba3b178c778022f,7.512
accents\real\en_foreign\cv_en_000167.wav,real,en_foreign,common_voice_17_0,e0c53befebc9b177ffd87e772f597c00a1fc99989fdf9230ffaf8bbcbc1bfc55bed37fccae1aff8d8008888dd3e2d586311bb9851065b793baffb25941b187dc,4.224
accents\real\en_foreign\cv_en_000168.wav,real,en_foreign,common_voice_17_0,57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44,5.424
accents\real\en_foreign\cv_en_000169.wav,real,en_foreign,common_voice_17_0,43ffb8312aa05a95d5e1e2ad75904b382dca3377a1958bf3f2038b47eb6e4ab322383645db3828b63aed7f39eb573d44461c5d3ebfee3fede5b3b24069b536cb,2.712
accents\real\en_native\cv_en_000170.wav,real,en_native,common_voice_17_0,2d8b9a112fef9a8acc091e1df7de7746f3ebd4061f9817a18edcfaec510fbb6991b839f0e72d682b62553d5eb2f40621437eb491470793f32b2db6419ac206d8,5.256
accents\real\en_foreign\cv_en_000171.wav,real,en_foreign,common_voice_17_0,98cfd9f3c99239b59083d23821824b62cb9fc1b2ea62a69dcad91eace1b707116a987d0b012d6bf23a2326a895f58a1b3d9779bdac725e7257bca63f8a1ea2db,2.616
accents\real\en_native\cv_en_000172.wav,real,en_native,common_voice_17_0,b5c9bb77e34f76e3130ba662c4ca78975345e97102b27b4b0fa1c4e4780e078d0487746e577e24531eb5370dd51cb466d469a66dfc378b61001c198fcf9c8756,2.628
accents\real\en_foreign\cv_en_000173.wav,real,en_foreign,common_voice_17_0,15f4b2d89fd6ef677ad0cf16118393247db64e892060c2b238c09fa625e31ed5d5c4b4e05b0de21c6fc2202db2a2ebf567b2fd032758dbfbeb9897aecb2ab555,5.616
accents\real\en_foreign\cv_en_000174.wav,real,en_foreign,common_voice_17_0,ac033bcb388b843d9826ed30f7b6bcbce5f9e8202097f796c10aff8c58d5e766bbb828804ce3d725b5354221db9b376d486fc0248be1e565d70f6a9bf77701de,5.220
accents\real\en_foreign\cv_en_000175.wav,real,en_foreign,common_voice_17_0,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,5.040
accents\real\en_native\cv_en_000176.wav,real,en_native,common_voice_17_0,e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e,5.544
accents\real\en_foreign\cv_en_000177.wav,real,en_foreign,common_voice_17_0,2085b24252ef0943d28490c7aee8aaf14fa992f354a690ad6612bd953fb6fec26876c38e0bc5fdbac3a24ba6f3c93eea16210ab97303edfcbbf82d45ae5de333,6.672
accents\real\en_foreign\cv_en_000178.wav,real,en_foreign,common_voice_17_0,5292138c9ead3abd78eeb9cc3b7dbfe7ace94bc449d20d692e94b7d9152df394861865a2375a6f81b514351daf8e8c4a4b7e7d6aa77a9c2abc20ef0490a303a0,6.120
accents\real\en_native\cv_en_000179.wav,real,en_native,common_voice_17_0,c895f6ffc789443e064895d7a9eef515f9c01c86ff78b4141d2428a6fab1f9a4a6a52723124cba3640a86204d4ff027b96172a2738cb57943a336e044d934f24,6.168
accents\real\en_native\cv_en_000180.wav,real,en_native,common_voice_17_0,93acc43e59d615bf308117939de619245f1b15324316a3311e19a40cd9a4b29760daa79f98ab93b1205495eb5ceec5fe3d3260f2029bf3175bb7ebadcf8a8e61,5.736
accents\real\en_foreign\cv_en_000181.wav,real,en_foreign,common_voice_17_0,e725473ad8a4ea90124e1e38eece094771f31528a94f42286787cf4dec697a663c3575cedf267c67dd2b53e63c549979a733d574acfd1abe78e799c6fef27584,1.944
accents\real\en_foreign\cv_en_000182.wav,real,en_foreign,common_voice_17_0,4459d380d2a931d0968adfb73d7596ef969b47097e246611c7c17e987ea568b8457a26964ce11f99ce95e18ca8c8579365a4acb098e48b8d560d4935e96709e0,5.580
accents\real\en_native\cv_en_000183.wav,real,en_native,common_voice_17_0,a86b602e3bca27210ab79d5603b472cbf6efc83bfba808ef3e57760a0083ac2431667346584be0a793aadd83c0c4d238b624e29ef7a967693cf5f1cc6bec0ced,8.208
accents\real\en_foreign\cv_en_000184.wav,real,en_foreign,common_voice_17_0,416dc03bdc0085ce8ea41524449ef5421eed43264a1c42a4fc14300111a73fbe13396d018c6972fa5ec859c678bb15e077675dc399e12f637812c624d6e993dc,6.300
accents\real\en_foreign\cv_en_000185.wav,real,en_foreign,common_voice_17_0,82cb414622ff3f54fc5366b086ebd5f404de9ed59cdd5d73dc7445415558dbdf1caf5f579e5d48c41309d41585d72f1516441185933dafd3d5da7a6aa0793fd9,3.744
accents\real\en_foreign\cv_en_000186.wav,real,en_foreign,common_voice_17_0,961297f5d3308c3caf4fc30502bd8ccec68d296d29598fb97f51aa711f42e3e8b4de3f241ee26a167988808a6915c47dfedeadd0590f055f720537f69de24350,4.872
accents\real\en_foreign\cv_en_000187.wav,real,en_foreign,common_voice_17_0,f17ebb1dcd61fed05c0b7bb55a9a3739e860a2771fce75cc7d03172007a3228192cb5726bb15b354c3b0fc94cf9faf1d5a85150865cc7a8a7a8f69b3ce733b5e,4.536
accents\real\en_foreign\cv_en_000188.wav,real,en_foreign,common_voice_17_0,63e2659d2ae278fc14fcbce9bfba6788171021fe287d6c6c2b7eca3f55a579cab25cb013c02e6adc0e858b703296b56bdc0d06ce20ab414501766c8badecbf9c,4.032
accents\real\en_foreign\cv_en_000189.wav,real,en_foreign,common_voice_17_0,78ddf94c7a9b19cfb140b3f2831f5590ad4cd15eac6b89d11856953183a98ac02ff2a7e3e66cdf403671404b59c2372661ca89bf1124d4fe3b854b3d608cf19c,4.824
accents\real\en_native\cv_en_000190.wav,real,en_native,common_voice_17_0,78898e245d797bffec906b7fe62816915d8ce9bf3e854bb0411f64ec976b051e89bd6846aa8054dcbd90a96458d7c30f96b9d905e41c530cae4a3b38f71c6020,2.688
accents\real\en_native\cv_en_000191.wav,real,en_native,common_voice_17_0,f15382748880ff43e9de458d1e2b72b06d141507b3d221802bcbce94e9dbf24f1816ec60edcaf9491ffe531ffa21368751f6d089fb4940369a4d29bc1b96d6fe,2.856
accents\real\en_native\cv_en_000192.wav,real,en_native,common_voice_17_0,f0ea206776edd98e6ab41801393839be2d3a3508647336452079b21ddc3ed6eafddd8489e7a79cf149c48136862b49b77c412f7721653750f051aa12c2858e0b,3.648
accents\real\en_foreign\cv_en_000193.wav,real,en_foreign,common_voice_17_0,5b9265839ec3c73c4bf4ef1348528cd6778c87938ecdbab9101c7f2cdac971ce0ba043e7e73c116a22b97b9fa458c34f1ea84e584e6c0be602b6e4456ca4839b,3.564
